	SRX2513387	SRX2513388	SRX2513389	SRX2513390	SRX2513391	SRX2513392
AT4G13670	483.677459518074	455.321398958109	408.688687432387	1141.53840715065	796.101083984946	652.316542842923
AT4G13690	119.209901701894	109.261183491066	99.9140374592121	49.2308322264833	30.991697265764	19.8962248784995
AT4G13710	445.493257492148	458.839996205638	493.340464296279	525.28114185602	483.622379749375	273.020615225038
AT4G13720	359.481717105729	289.92072549718	326.008042146866	425.112638544457	469.497328742462	481.905800448034
AT4G13730	299.001590151789	260.556287154355	294.412651290883	455.574011266227	406.411474442207	363.310626869216
AT4G13750	503.79812856811	431.06107413275	498.192166131489	1150.38298066171	1122.26262305323	1041.60528860353
AT4G13770	34.8076537478369	30.8810865272703	16.5532774656883	1.53243323545684	2.0704640982037	3.98478340037652
AT4G13780	1935.04842145187	1759.11880327173	1850.5292797383	1834.23527898078	1868.86334634699	1991.77401317186
AT4G13800	36.1324276180267	46.7790014448137	58.0930704119681	44.3475305994864	66.8402291528908	136.986984640864
AT4G13820	30.897544653447	61.9358497496252	55.0144685372214	30.5479950587519	74.6678333194835	122.674085187495
AT4G13830	101.171761508578	107.266235499363	130.430713475852	585.388007573902	493.245053406732	748.168976739999
AT4G13840	48.8689023318953	61.7994526208437	57.5294995872162	22.9702501464294	30.0330834458178	41.8506643998514
AT4G13850	3961.99976663993	2870.21228849562	2950.34798920665	3690.72393665604	3325.8479323341	2791.23290586641
AT4G13870	101.605168528926	100.578149648326	100.689004665369	54.6081179336384	67.5564627248364	61.1325469503469
AT4G13918	140.324794702227	154.142505747381	193.066850703219	135.858960427731	144.195461647487	282.308159136492
AT4G13930	3209.78116824985	2815.89317182364	2608.09491773357	4141.43062375603	2309.36522890349	642.502718119759
AT4G13940	20896.3871675846	18854.7944665596	19334.8070433411	14953.9627733856	14574.9806312784	13240.8478279394
AT4G13950	220.421997619725	242.40122473707	230.42998765091	104.59554314922	131.180625019899	158.326446132552
AT4G13970	492.415378875148	425.141062166188	429.424326351184	340.545846263157	372.226759110657	452.785553352262
AT4G13980	252.153012901348	223.098764016115	265.706868995272	355.556419965374	283.639964719771	309.807093656646
AT4G13990	129.034486504277	151.376141021418	156.376725789056	196.538344860936	146.537704948257	142.010195212393
AT4G14000	517.42327689473	371.738522806292	395.882000856667	674.964953309433	629.83880977022	503.299091526102
AT4G14010	46.3003505260278	147.139136272511	141.254775865264	0	33.0285264601245	50.7832282441042
AT4G14030	1449.33277450648	1496.48168912701	1444.54907837992	913.569201895795	1095.03445909977	1091.65266534519
AT4G14040	335.46977224203	506.785883177319	297.250447275105	142.405549780652	153.278042293713	143.491544887904
